,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
627,1.0,9.0,1.0,0.0,1437.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,29.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
628,3.0,42.0,4.0,2.0,4042.0,2.0,2.0,4.0,2.0,0.0,4.0,0.0,36.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
629,3.0,9.0,2.0,6.0,3832.0,4.0,4.0,1.0,2.0,0.0,4.0,0.0,64.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'good'
630,0.0,24.0,2.0,3.0,3660.0,0.0,2.0,2.0,1.0,0.0,4.0,2.0,28.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
631,0.0,18.0,1.0,2.0,1553.0,0.0,2.0,4.0,2.0,0.0,3.0,2.0,44.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
632,1.0,15.0,2.0,3.0,1444.0,4.0,1.0,4.0,2.0,0.0,1.0,1.0,23.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
633,3.0,9.0,2.0,2.0,1980.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,19.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,b'bad'
634,1.0,24.0,2.0,0.0,1355.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,25.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,b'bad'
635,3.0,12.0,2.0,6.0,1393.0,0.0,4.0,4.0,2.0,0.0,4.0,1.0,47.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,b'good'
636,3.0,24.0,2.0,3.0,1376.0,2.0,3.0,4.0,1.0,0.0,1.0,2.0,28.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
637,3.0,60.0,3.0,3.0,15653.0,0.0,3.0,2.0,2.0,0.0,4.0,2.0,21.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
638,3.0,12.0,2.0,3.0,1493.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,34.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,b'good'
639,0.0,42.0,3.0,3.0,4370.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,26.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,b'bad'
640,0.0,18.0,2.0,6.0,750.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,27.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,b'bad'
641,1.0,15.0,2.0,5.0,1308.0,0.0,4.0,4.0,2.0,0.0,4.0,2.0,38.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,b'good'
642,3.0,15.0,2.0,6.0,4623.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,40.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,b'bad'
643,3.0,24.0,4.0,3.0,1851.0,0.0,3.0,4.0,3.0,2.0,2.0,2.0,33.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
644,0.0,18.0,4.0,3.0,1880.0,0.0,3.0,4.0,3.0,0.0,1.0,1.0,32.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,b'good'
645,3.0,36.0,3.0,9.0,7980.0,4.0,1.0,4.0,2.0,0.0,4.0,2.0,27.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,b'bad'
646,0.0,30.0,0.0,2.0,4583.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,32.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
647,3.0,12.0,2.0,0.0,1386.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,26.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
648,2.0,24.0,2.0,0.0,947.0,0.0,3.0,4.0,2.0,0.0,3.0,3.0,38.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,b'bad'
649,0.0,12.0,2.0,6.0,684.0,0.0,2.0,4.0,2.0,0.0,4.0,2.0,40.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,b'bad'
650,0.0,48.0,2.0,6.0,7476.0,0.0,3.0,4.0,2.0,0.0,1.0,3.0,50.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,b'good'
651,1.0,12.0,2.0,2.0,1922.0,0.0,2.0,4.0,2.0,0.0,2.0,1.0,37.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'bad'
652,0.0,24.0,2.0,0.0,2303.0,0.0,4.0,4.0,2.0,1.0,1.0,0.0,45.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
653,1.0,36.0,3.0,0.0,8086.0,1.0,4.0,2.0,2.0,0.0,4.0,2.0,42.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,b'bad'
654,3.0,24.0,4.0,1.0,2346.0,0.0,3.0,4.0,2.0,0.0,3.0,2.0,35.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
655,0.0,14.0,2.0,0.0,3973.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,22.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,b'good'
656,1.0,12.0,2.0,0.0,888.0,0.0,4.0,4.0,2.0,0.0,4.0,2.0,41.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,b'bad'
657,3.0,48.0,2.0,3.0,10222.0,4.0,3.0,4.0,2.0,0.0,3.0,2.0,37.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
658,1.0,30.0,0.0,9.0,4221.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,28.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
659,1.0,18.0,4.0,2.0,6361.0,0.0,4.0,2.0,2.0,0.0,1.0,3.0,41.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
660,2.0,12.0,2.0,3.0,1297.0,0.0,2.0,3.0,3.0,0.0,4.0,0.0,23.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'good'
661,0.0,12.0,2.0,0.0,900.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,23.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
662,3.0,21.0,2.0,2.0,2241.0,0.0,4.0,4.0,2.0,0.0,2.0,0.0,50.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
663,1.0,6.0,3.0,2.0,1050.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,35.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,b'good'
664,2.0,6.0,4.0,6.0,1047.0,0.0,2.0,2.0,1.0,0.0,4.0,1.0,50.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'good'
665,3.0,24.0,4.0,10.0,6314.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,27.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,b'good'
666,1.0,30.0,1.0,2.0,3496.0,3.0,2.0,4.0,2.0,0.0,2.0,2.0,34.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,b'good'
667,3.0,48.0,1.0,9.0,3609.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,27.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
668,0.0,12.0,4.0,0.0,4843.0,0.0,4.0,3.0,2.0,1.0,4.0,1.0,43.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,b'bad'
669,2.0,30.0,4.0,3.0,3017.0,0.0,4.0,4.0,2.0,0.0,4.0,1.0,47.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
670,3.0,24.0,4.0,9.0,4139.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,27.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,b'good'
671,3.0,36.0,2.0,9.0,5742.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,31.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
672,3.0,60.0,2.0,0.0,10366.0,0.0,4.0,2.0,2.0,0.0,4.0,1.0,42.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,b'good'
673,3.0,6.0,4.0,0.0,2080.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,24.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
674,3.0,21.0,3.0,9.0,2580.0,2.0,1.0,4.0,2.0,0.0,2.0,0.0,41.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,b'bad'
675,3.0,30.0,4.0,3.0,4530.0,0.0,3.0,4.0,1.0,0.0,4.0,2.0,26.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,b'good'
676,3.0,24.0,4.0,2.0,5150.0,0.0,4.0,4.0,2.0,0.0,4.0,2.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
677,1.0,72.0,2.0,3.0,5595.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,24.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
678,0.0,24.0,2.0,3.0,2384.0,0.0,4.0,4.0,2.0,0.0,4.0,0.0,64.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,b'good'
679,3.0,18.0,2.0,3.0,1453.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,26.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
680,3.0,6.0,2.0,6.0,1538.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,56.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
681,3.0,12.0,2.0,3.0,2279.0,4.0,2.0,4.0,2.0,0.0,4.0,3.0,37.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,b'good'
682,3.0,15.0,3.0,3.0,1478.0,0.0,2.0,4.0,3.0,0.0,3.0,0.0,33.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
683,3.0,24.0,4.0,3.0,5103.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,47.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,b'good'
684,1.0,36.0,3.0,9.0,9857.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,31.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,b'good'
685,3.0,60.0,2.0,0.0,6527.0,4.0,2.0,4.0,2.0,0.0,4.0,3.0,34.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,b'good'
686,2.0,10.0,4.0,3.0,1347.0,4.0,3.0,4.0,2.0,0.0,2.0,1.0,27.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
687,1.0,36.0,3.0,0.0,2862.0,1.0,4.0,4.0,2.0,0.0,3.0,3.0,30.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,b'good'
688,3.0,9.0,2.0,3.0,2753.0,1.0,4.0,3.0,2.0,1.0,4.0,2.0,35.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
689,0.0,12.0,2.0,0.0,3651.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,31.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,b'good'
690,0.0,15.0,4.0,2.0,975.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,25.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
691,1.0,15.0,2.0,5.0,2631.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,25.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'good'
692,1.0,24.0,2.0,3.0,2896.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,29.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
693,0.0,6.0,4.0,0.0,4716.0,4.0,1.0,1.0,2.0,0.0,3.0,0.0,44.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,b'good'
694,3.0,24.0,2.0,3.0,2284.0,0.0,3.0,4.0,2.0,0.0,2.0,2.0,28.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
695,3.0,6.0,2.0,1.0,1236.0,2.0,2.0,2.0,2.0,0.0,4.0,1.0,50.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'good'
696,1.0,12.0,2.0,3.0,1103.0,0.0,3.0,4.0,2.0,2.0,3.0,0.0,29.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,b'good'
697,3.0,12.0,4.0,0.0,926.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,38.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,b'good'
698,3.0,18.0,4.0,3.0,1800.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0,24.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
699,2.0,15.0,2.0,6.0,1905.0,0.0,4.0,4.0,2.0,0.0,4.0,2.0,40.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,b'good'
700,3.0,12.0,2.0,2.0,1123.0,2.0,2.0,4.0,1.0,0.0,4.0,2.0,29.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,b'bad'
701,0.0,48.0,4.0,1.0,6331.0,0.0,4.0,4.0,2.0,0.0,4.0,3.0,46.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,b'bad'
702,2.0,24.0,2.0,3.0,1377.0,1.0,4.0,4.0,1.0,0.0,2.0,3.0,47.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,b'good'
703,1.0,30.0,3.0,9.0,2503.0,1.0,4.0,4.0,2.0,0.0,2.0,1.0,41.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
704,1.0,27.0,2.0,9.0,2528.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,32.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,b'good'
705,3.0,15.0,2.0,0.0,5324.0,2.0,4.0,1.0,1.0,0.0,4.0,3.0,35.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,b'good'
706,1.0,48.0,2.0,0.0,6560.0,1.0,3.0,3.0,2.0,0.0,2.0,1.0,24.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'bad'
707,1.0,12.0,0.0,2.0,2969.0,0.0,1.0,4.0,1.0,0.0,3.0,1.0,25.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,b'bad'
708,1.0,9.0,2.0,3.0,1206.0,0.0,4.0,4.0,1.0,0.0,4.0,0.0,25.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
709,1.0,9.0,2.0,3.0,2118.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,37.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,b'good'
710,3.0,18.0,4.0,3.0,629.0,2.0,4.0,4.0,2.0,0.0,3.0,1.0,32.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,b'good'
711,0.0,6.0,1.0,6.0,1198.0,0.0,4.0,4.0,1.0,0.0,4.0,3.0,35.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,b'bad'
712,3.0,21.0,2.0,1.0,2476.0,4.0,4.0,4.0,2.0,0.0,4.0,0.0,46.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,b'good'
713,0.0,9.0,4.0,3.0,1138.0,0.0,2.0,4.0,2.0,0.0,4.0,0.0,25.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,b'good'
714,1.0,60.0,2.0,0.0,14027.0,0.0,3.0,4.0,2.0,0.0,2.0,3.0,27.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,b'bad'
715,3.0,30.0,4.0,1.0,7596.0,4.0,4.0,1.0,2.0,0.0,4.0,2.0,63.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
716,3.0,30.0,4.0,3.0,3077.0,4.0,4.0,3.0,2.0,0.0,2.0,2.0,40.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,b'good'
717,3.0,18.0,2.0,3.0,1505.0,0.0,2.0,4.0,2.0,0.0,2.0,3.0,32.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,b'good'
718,2.0,24.0,4.0,3.0,3148.0,4.0,2.0,3.0,2.0,0.0,2.0,2.0,31.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
719,1.0,20.0,0.0,1.0,6148.0,1.0,4.0,3.0,3.0,0.0,4.0,2.0,31.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
720,2.0,9.0,0.0,3.0,1337.0,0.0,1.0,4.0,2.0,0.0,2.0,2.0,34.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,b'bad'
721,1.0,6.0,1.0,6.0,433.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,24.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,b'bad'
722,0.0,12.0,2.0,0.0,1228.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,24.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'bad'
723,1.0,9.0,2.0,3.0,790.0,2.0,2.0,4.0,1.0,0.0,3.0,0.0,66.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'good'
724,3.0,27.0,2.0,0.0,2570.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,21.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'bad'
725,3.0,6.0,4.0,0.0,250.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,41.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,b'good'
726,3.0,15.0,4.0,3.0,1316.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,47.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,b'good'
727,0.0,18.0,2.0,3.0,1882.0,0.0,2.0,4.0,1.0,0.0,4.0,2.0,25.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,b'bad'
728,1.0,48.0,1.0,9.0,6416.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,59.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'bad'
729,2.0,24.0,4.0,9.0,1275.0,3.0,2.0,2.0,0.0,0.0,4.0,0.0,36.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
730,1.0,24.0,3.0,3.0,6403.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,33.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
731,0.0,24.0,2.0,3.0,1987.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,21.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,b'bad'
732,1.0,8.0,2.0,3.0,760.0,0.0,3.0,4.0,1.0,2.0,2.0,0.0,44.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'good'
733,3.0,24.0,2.0,1.0,2603.0,3.0,2.0,2.0,1.0,0.0,4.0,2.0,28.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,b'good'
734,3.0,4.0,4.0,0.0,3380.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,37.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,b'good'
735,1.0,36.0,1.0,4.0,3990.0,4.0,1.0,3.0,1.0,0.0,2.0,3.0,29.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,b'good'
736,1.0,24.0,2.0,1.0,11560.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,23.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,b'bad'
737,0.0,18.0,2.0,0.0,4380.0,1.0,2.0,3.0,2.0,0.0,4.0,2.0,35.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,b'good'
738,3.0,6.0,4.0,0.0,6761.0,0.0,3.0,1.0,2.0,0.0,3.0,3.0,45.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,b'good'
739,1.0,30.0,0.0,9.0,4280.0,1.0,2.0,4.0,1.0,0.0,4.0,2.0,26.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,b'bad'
740,0.0,24.0,1.0,0.0,2325.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0,32.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
741,1.0,10.0,1.0,3.0,1048.0,0.0,2.0,4.0,2.0,0.0,4.0,0.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,b'good'
742,3.0,21.0,2.0,3.0,3160.0,4.0,4.0,4.0,2.0,0.0,3.0,1.0,41.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
743,0.0,24.0,1.0,2.0,2483.0,2.0,2.0,4.0,2.0,0.0,4.0,0.0,22.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
744,0.0,39.0,4.0,2.0,14179.0,4.0,3.0,4.0,2.0,0.0,4.0,1.0,30.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,b'good'
745,0.0,13.0,4.0,9.0,1797.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,28.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,b'good'
746,0.0,15.0,2.0,0.0,2511.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,23.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'good'
747,0.0,12.0,2.0,0.0,1274.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,37.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'bad'
748,3.0,21.0,2.0,1.0,5248.0,4.0,2.0,1.0,2.0,0.0,3.0,2.0,26.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
749,3.0,15.0,2.0,1.0,3029.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,33.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
750,0.0,6.0,2.0,2.0,428.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,49.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
751,0.0,18.0,2.0,0.0,976.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,23.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'bad'
752,1.0,12.0,2.0,9.0,841.0,1.0,3.0,2.0,1.0,0.0,4.0,0.0,23.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,b'good'
753,3.0,30.0,4.0,3.0,5771.0,0.0,3.0,4.0,1.0,0.0,2.0,2.0,25.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
754,3.0,12.0,3.0,5.0,1555.0,3.0,4.0,4.0,2.0,0.0,4.0,3.0,55.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,b'bad'
755,0.0,24.0,2.0,0.0,1285.0,4.0,3.0,4.0,1.0,0.0,4.0,3.0,32.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'bad'
756,2.0,6.0,4.0,0.0,1299.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,74.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,b'good'
757,2.0,15.0,4.0,3.0,1271.0,4.0,2.0,3.0,2.0,0.0,4.0,3.0,39.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,b'bad'
758,3.0,24.0,2.0,0.0,1393.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,31.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
759,0.0,12.0,4.0,0.0,691.0,0.0,4.0,4.0,2.0,0.0,3.0,1.0,35.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'bad'
760,3.0,15.0,4.0,0.0,5045.0,4.0,4.0,1.0,1.0,0.0,4.0,2.0,59.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
761,0.0,18.0,4.0,2.0,2124.0,0.0,2.0,4.0,1.0,0.0,4.0,0.0,24.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,b'bad'
762,0.0,12.0,2.0,3.0,2214.0,0.0,2.0,4.0,2.0,0.0,3.0,1.0,24.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'good'
763,3.0,21.0,4.0,0.0,12680.0,4.0,4.0,4.0,2.0,0.0,4.0,3.0,30.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,b'bad'
764,3.0,24.0,4.0,0.0,2463.0,1.0,3.0,4.0,3.0,0.0,3.0,1.0,27.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
765,1.0,12.0,2.0,3.0,1155.0,0.0,4.0,3.0,3.0,2.0,3.0,0.0,40.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,b'good'
766,0.0,30.0,2.0,2.0,3108.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,31.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,b'bad'
767,3.0,10.0,2.0,1.0,2901.0,4.0,1.0,1.0,1.0,0.0,4.0,0.0,31.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'good'
768,1.0,12.0,4.0,2.0,3617.0,0.0,4.0,1.0,2.0,0.0,4.0,2.0,28.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,b'good'
769,3.0,12.0,4.0,3.0,1655.0,0.0,4.0,2.0,2.0,0.0,4.0,0.0,63.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,b'good'
770,0.0,24.0,2.0,1.0,2812.0,4.0,4.0,2.0,1.0,0.0,4.0,0.0,26.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'good'
771,0.0,36.0,4.0,6.0,8065.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,25.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,b'bad'
772,3.0,21.0,4.0,1.0,3275.0,0.0,4.0,1.0,2.0,0.0,4.0,2.0,36.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,b'good'
773,3.0,24.0,4.0,3.0,2223.0,1.0,4.0,4.0,2.0,0.0,4.0,1.0,52.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,b'good'
774,2.0,12.0,4.0,0.0,1480.0,2.0,0.0,2.0,2.0,0.0,4.0,3.0,66.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,b'good'
775,0.0,24.0,2.0,0.0,1371.0,4.0,2.0,4.0,1.0,0.0,4.0,0.0,25.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,b'bad'
776,3.0,36.0,4.0,0.0,3535.0,0.0,3.0,4.0,2.0,0.0,4.0,2.0,37.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,b'good'
777,0.0,18.0,2.0,3.0,3509.0,0.0,3.0,4.0,1.0,2.0,1.0,0.0,25.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,b'good'
778,3.0,36.0,4.0,1.0,5711.0,3.0,4.0,4.0,2.0,0.0,2.0,2.0,38.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,b'good'
779,1.0,18.0,2.0,5.0,3872.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,67.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
780,1.0,39.0,4.0,3.0,4933.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,25.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,b'bad'
781,3.0,24.0,4.0,0.0,1940.0,3.0,4.0,4.0,2.0,0.0,4.0,0.0,60.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,b'good'
782,1.0,12.0,0.0,8.0,1410.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,31.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,b'good'
783,1.0,12.0,2.0,0.0,836.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,b'bad'
